User,Name,Playtime,Genre,Purchace,Play
19085114,Portal,1.9,Puzzle,1,1
19085114,BioShock,0.9,Shooter,1,1
153991478,Dead Island,48.0,Action,1,1
153991478,Dying Light,41.0,Action,1,1
153991478,TERA,3.5,Role-Playing,1,1
153991478,Tomb Raider II,0.1,Action,1,0
215586007,The Escapists,37.0,Action,1,1
215586007,Far Cry 3,1.5,Shooter,1,1
262195804,Grand Theft Auto V,52.0,Action,1,1
262195804,Left 4 Dead 2,38.0,Shooter,1,1
262195804,Fallout 4,1.0,Role-Playing,1,1
8259307,Defiance,2.5,Shooter,1,1
8259307,Tropico 4,2.1,Strategy,1,1
8259307,Just Cause 2,1.9,Action,1,1
8259307,Grand Theft Auto IV,1.6,Action,1,1
8259307,Max Payne 3,0.6,Shooter,1,1
8259307,Just Cause,0.5,Action,1,1
8259307,Peggle Nights,0.3,Puzzle,1,1
8259307,The Binding of Isaac,0.3,Action,1,1
8259307,Grand Theft Auto III,0.2,Action,1,1
8259307,Bejeweled 3,0.2,Puzzle,1,1
47063596,Football Manager 2014,22.0,Sports,1,1
47063596,Homefront,18.3,Shooter,1,1
12144171,Torchlight,64.0,Role-Playing,1,1
12144171,Fallout 3,56.0,Role-Playing,1,1
12144171,Borderlands,54.0,Shooter,1,1
12144171,Supreme Commander 2,40.0,Strategy,1,1
12144171,Grand Theft Auto V,29.0,Action,1,1
12144171,Euro Truck Simulator 2,21.0,Action,1,1
12144171,Portal 2,18.0,Shooter,1,1
12144171,Borderlands 2,17.6,Shooter,1,1
12144171,Project CARS,9.1,Racing,1,1
12144171,Portal,7.4,Puzzle,1,1
12144171,Supreme Commander,5.3,Strategy,1,1
12144171,Fallout 4,4.4,Role-Playing,1,1
12144171,Street Fighter X Tekken,4.1,Fighting,1,1
12144171,Pillars of Eternity,2.7,Role-Playing,1,1
12144171,Left 4 Dead,1.7,Shooter,1,1
12144171,Terraria,1.4,Action,1,1
131463112,Terraria,60.0,Action,1,1
131463112,The Binding of Isaac,4.5,Action,1,1
131463112,Euro Truck Simulator 2,3.5,Action,1,1
131463112,Left 4 Dead 2,1.0,Shooter,1,1
131463112,Grand Theft Auto IV,0.4,Action,1,1
101122584,DC Universe Online,2.1,Role-Playing,1,1
46021731,GRID 2,0.1,Racing,1,0
54291917,Homefront,12.4,Shooter,1,1
54291917,Metro 2033,4.9,Shooter,1,1
54291917,Left 4 Dead,3.4,Shooter,1,1
54291917,Left 4 Dead 2,1.8,Shooter,1,1
54291917,Dead Space,1.5,Action,1,1
130342360,Football Manager 2013,380.0,Sports,1,1
130342360,Football Manager 2015,11.4,Simulation,1,1
242572214,Spintires,41.0,Adventure,1,1
11970504,Rocket League,52.0,Sports,1,1
11970504,Magicka,17.4,Role-Playing,1,1
11970504,Borderlands,17.0,Shooter,1,1
11970504,Trine 2,9.4,Platform,1,1
11970504,Left 4 Dead 2,7.0,Shooter,1,1
11970504,Pillars of Eternity,5.9,Role-Playing,1,1
11970504,Terraria,4.2,Action,1,1
11970504,Grand Theft Auto IV,0.1,Action,1,0
118180800,Saints Row 2,6.8,Action,1,1
247313879,BioShock Infinite,9.5,Shooter,1,1
247313879,Half-Life 2,1.1,Shooter,1,1
247313879,Half-Life,1.0,Shooter,1,1
210283973,Euro Truck Simulator 2,192.0,Action,1,1
156379077,The Binding of Isaac,229.0,Action,1,1
156379077,Spore Galactic Adventures,2.0,Strategy,1,1
156379077,Spore,1.0,Strategy,1,1
156379077,The Book of Unwritten Tales,0.5,Adventure,1,1
156379077,Trine 2,0.1,Platform,1,0
127208680,Sacred 3,1.9,Role-Playing,1,1
111551727,Grand Theft Auto IV,53.0,Action,1,1
111551727,The Last Remnant,50.0,Role-Playing,1,1
111551727,Grand Theft Auto III,10.1,Action,1,1
111551727,Crysis,8.8,Shooter,1,1
111551727,Left 4 Dead 2,6.9,Shooter,1,1
111551727,Terraria,5.6,Action,1,1
111551727,Front Mission Evolved,3.6,Shooter,1,1
111551727,Metro 2033,1.9,Shooter,1,1
115826231,Mafia II,4.8,Action,1,1
84045371,Grand Theft Auto V,14.0,Action,1,1
84045371,Portal 2,2.2,Shooter,1,1
84045371,Left 4 Dead 2,0.1,Shooter,1,0
125546624,Dungeon Siege III,0.6,Role-Playing,1,1
104358836,Homefront,30.0,Shooter,1,1
66687732,Portal 2,15.7,Shooter,1,1
66687732,Portal,6.5,Puzzle,1,1
102295765,Terraria,423.0,Action,1,1
102295765,Left 4 Dead 2,117.0,Shooter,1,1
102295765,Saints Row IV,36.0,Action,1,1
93259090,Terraria,7.9,Action,1,1
93259090,Left 4 Dead 2,7.3,Shooter,1,1
156002832,Stronghold 3,21.0,Strategy,1,1
156002832,Rocksmith 2014,5.7,Misc,1,1
241862248,The Crew,399.0,Racing,1,1
241862248,Cities XXL,41.0,Simulation,1,1
56911639,Magicka,10.3,Role-Playing,1,1
99713453,The Binding of Isaac,6.6,Action,1,1
33518079,Left 4 Dead,69.0,Shooter,1,1
33518079,Mass Effect,57.0,Role-Playing,1,1
33518079,Mass Effect 2,55.0,Role-Playing,1,1
33518079,Left 4 Dead 2,43.0,Shooter,1,1
33518079,Portal,15.2,Puzzle,1,1
33518079,Portal 2,8.5,Shooter,1,1
33518079,Half-Life 2,8.2,Shooter,1,1
33518079,Far Cry 2,5.0,Action,1,1
33518079,Far Cry,1.9,Shooter,1,1
33518079,BioShock,1.7,Shooter,1,1
65145468,Fallout 4,84.0,Role-Playing,1,1
65145468,Portal 2,46.0,Shooter,1,1
65145468,Fallout 3,21.0,Role-Playing,1,1
65145468,Star Trek Online,18.9,Role-Playing,1,1
65145468,The Binding of Isaac,6.7,Action,1,1
65145468,Just Cause 3,6.2,Action,1,1
65145468,Borderlands 2,5.4,Shooter,1,1
65145468,Hearts of Iron III,5.3,Strategy,1,1
65145468,Just Cause 2,2.8,Action,1,1
65145468,Left 4 Dead 2,2.8,Shooter,1,1
65145468,Tropico 4,2.5,Strategy,1,1
65145468,Half-Life 2,2.2,Shooter,1,1
65145468,Homeworld Remastered Collection,0.5,Strategy,1,1
184563802,Dungeon Siege III,3.1,Role-Playing,1,1
135911271,GRID 2,39.0,Racing,1,1
38731746,Company of Heroes 2,19.2,Strategy,1,1
38731746,Supreme Commander,5.3,Strategy,1,1
38731746,Europa Universalis III,3.1,Strategy,1,1
207196616,Rocket League,14.6,Sports,1,1
207196616,Terraria,13.0,Action,1,1
113446397,Left 4 Dead 2,0.2,Shooter,1,1
182499490,TERA,28.0,Role-Playing,1,1
182499490,Left 4 Dead 2,0.5,Shooter,1,1
115632831,GRID Autosport,35.0,Racing,1,1
115632831,Mortal Kombat X,15.1,Fighting,1,1
115632831,Trine 2,12.4,Platform,1,1
115632831,GRID 2,12.1,Racing,1,1
115632831,TERA,1.5,Role-Playing,1,1
115632831,Dead Space,0.8,Action,1,1
30221587,Half-Life 2,0.2,Shooter,1,1
86481908,Magicka,35.0,Role-Playing,1,1
86481908,Dead Island,34.0,Action,1,1
86481908,Mafia II,33.0,Action,1,1
86481908,Half-Life 2,6.4,Shooter,1,1
86481908,Grand Theft Auto IV,4.6,Action,1,1
86481908,Saints Row IV,4.2,Action,1,1
86481908,Left 4 Dead 2,3.1,Shooter,1,1
86481908,Portal,2.9,Puzzle,1,1
86481908,Terraria,1.8,Action,1,1
86481908,GRID 2,0.5,Racing,1,1
86481908,Grand Theft Auto III,0.3,Action,1,1
86481908,Far Cry 3,0.1,Shooter,1,0
182817377,Dead Island,28.0,Action,1,1
16645459,Darksiders II,27.0,Action,1,1
16645459,Darksiders,24.0,Action,1,1
16645459,BioShock Infinite,21.0,Shooter,1,1
16645459,Duke Nukem Forever,15.6,Shooter,1,1
16645459,Portal 2,10.3,Shooter,1,1
16645459,The Darkness II,7.4,Shooter,1,1
16645459,Homefront,5.4,Shooter,1,1
16645459,Borderlands,5.0,Shooter,1,1
16645459,Terraria,4.0,Action,1,1
16645459,Borderlands 2,2.7,Shooter,1,1
16645459,Metro 2033,2.5,Shooter,1,1
16645459,Portal,1.3,Puzzle,1,1
16645459,Left 4 Dead 2,0.9,Shooter,1,1
16645459,Sonic & All-Stars Racing Transformed,0.5,Racing,1,1
16645459,Half-Life,0.3,Shooter,1,1
16645459,The Binding of Isaac,0.1,Action,1,0
40084096,Fallout 4,48.0,Role-Playing,1,1
110369840,Far Cry 3,80.0,Shooter,1,1
110369840,Dishonored,45.0,Action,1,1
110369840,Borderlands 2,44.0,Shooter,1,1
110369840,Grand Theft Auto IV,27.0,Action,1,1
110369840,Left 4 Dead 2,6.0,Shooter,1,1
110369840,Bulletstorm,5.8,Shooter,1,1
110369840,Just Cause 2,2.5,Action,1,1
73195149,Borderlands 2,61.0,Shooter,1,1
73195149,BioShock Infinite,11.7,Shooter,1,1
73195149,GRID Autosport,8.0,Racing,1,1
202427012,Grand Theft Auto V,84.0,Action,1,1
224070533,Far Cry 3,35.0,Shooter,1,1
224070533,Dead Island,3.6,Action,1,1
224070533,BioShock 2,2.3,Shooter,1,1
224070533,Titan Quest,1.8,Role-Playing,1,1
180206904,Euro Truck Simulator 2,137.0,Action,1,1
180206904,Farming Simulator 2013,4.8,Simulation,1,1
137335407,Football Manager 2013,34.0,Sports,1,1
236496373,Grand Theft Auto V,174.0,Action,1,1
236496373,Fallout 4,67.0,Role-Playing,1,1
50032397,Saints Row 2,163.0,Action,1,1
188471612,Fallout 4,4.4,Role-Playing,1,1
300708628,APB Reloaded,1.6,Role-Playing,1,1
270228600,Pro Evolution Soccer 2015,65.0,Sports,1,1
69458130,Mafia II,0.8,Action,1,1
132300630,Grand Theft Auto V,194.0,Action,1,1
132300630,Rocket League,49.0,Sports,1,1
132300630,Borderlands 2,36.0,Shooter,1,1
132300630,Grand Theft Auto IV,36.0,Action,1,1
132300630,Portal 2,17.3,Shooter,1,1
132300630,Terraria,15.2,Action,1,1
132300630,Far Cry 3,13.9,Shooter,1,1
132300630,Just Cause 2,12.4,Action,1,1
132300630,Dying Light,6.5,Action,1,1
132300630,Left 4 Dead 2,2.3,Shooter,1,1
132300630,The Binding of Isaac,0.7,Action,1,1
132300630,Euro Truck Simulator 2,0.4,Action,1,1
86041729,Borderlands 2,35.0,Shooter,1,1
86041729,Far Cry 3,28.0,Shooter,1,1
86041729,BioShock 2,16.2,Shooter,1,1
86041729,BioShock Infinite,14.6,Shooter,1,1
86041729,Saints Row IV,13.8,Action,1,1
86041729,Dungeon Defenders,12.3,Role-Playing,1,1
86041729,Left 4 Dead 2,10.5,Shooter,1,1
86041729,Half-Life 2,7.8,Shooter,1,1
86041729,Dishonored,7.8,Action,1,1
86041729,Just Cause 2,7.6,Action,1,1
86041729,Tropico 4,7.1,Strategy,1,1
86041729,BioShock,5.8,Shooter,1,1
86041729,Portal 2,4.3,Shooter,1,1
86041729,Terraria,3.1,Action,1,1
86041729,Dead Island,1.9,Action,1,1
86041729,Dead Rising 2,1.7,Action,1,1
86041729,Metro 2033,1.3,Shooter,1,1
86041729,Titan Quest,0.6,Role-Playing,1,1
86041729,Sleeping Dogs,0.6,Action,1,1
86041729,Max Payne 3,0.6,Shooter,1,1
159724167,Left 4 Dead 2,2.5,Shooter,1,1
249408651,APB Reloaded,0.3,Role-Playing,1,1
58297398,Left 4 Dead 2,7.0,Shooter,1,1
58297398,F.E.A.R. 3,4.0,Shooter,1,1
253218347,BioShock Infinite,6.9,Shooter,1,1
253218347,Crysis,0.4,Shooter,1,1
119365702,Borderlands 2,419.0,Shooter,1,1
119365702,BioShock Infinite,46.0,Shooter,1,1
119365702,Tomb Raider,42.0,Action,1,1
72613527,Anno 2070,0.9,Strategy,1,1
9245216,RIFT,13.2,Role-Playing,1,1
9245216,Portal,0.9,Puzzle,1,1
184694766,Left 4 Dead 2,2.9,Shooter,1,1
184694766,TERA,0.8,Role-Playing,1,1
165356998,Sniper Elite 3,4.4,Shooter,1,1
141707530,Football Manager 2013,154.0,Sports,1,1
235185723,TERA,17.2,Role-Playing,1,1
296840195,The Escapists,10.7,Action,1,1
112199961,Borderlands 2,171.0,Shooter,1,1
112199961,Ori and the Blind Forest,37.0,Platform,1,1
112199961,Rayman Origins,36.0,Platform,1,1
112199961,BioShock Infinite,33.0,Shooter,1,1
112199961,Dishonored,31.0,Action,1,1
112199961,Dead Space 2,27.0,Shooter,1,1
112199961,Rocket League,25.0,Sports,1,1
112199961,Duke Nukem Forever,11.3,Shooter,1,1
112199961,Far Cry 3,8.7,Shooter,1,1
112199961,F.E.A.R. 3,3.7,Shooter,1,1
286926470,Pillars of Eternity,46.0,Role-Playing,1,1
286926470,Risen,25.0,Role-Playing,1,1
286926470,Titan Quest,5.9,Role-Playing,1,1
286926470,Galactic Civilizations III,3.2,Strategy,1,1
201495555,Euro Truck Simulator 2,12.1,Action,1,1
71777065,DiRT 2,54.0,Racing,1,1
71777065,Saints Row IV,47.0,Action,1,1
71777065,Dead Island,39.0,Action,1,1
71777065,Sleeping Dogs,36.0,Action,1,1
71777065,Tomb Raider,27.0,Action,1,1
71777065,Torchlight,22.0,Role-Playing,1,1
71777065,DiRT 3,14.9,Racing,1,1
71777065,BioShock Infinite,14.7,Shooter,1,1
71777065,Metro 2033,11.7,Shooter,1,1
71777065,Dishonored,11.3,Action,1,1
71777065,Mass Effect,8.6,Role-Playing,1,1
71777065,Port Royale 3,6.5,Simulation,1,1
71777065,Portal,1.7,Puzzle,1,1
71777065,Darksiders,0.8,Action,1,1
71777065,Impossible Creatures,0.5,Strategy,1,1
71777065,Euro Truck Simulator 2,0.4,Action,1,1
10218563,Star Trek Online,303.0,Role-Playing,1,1
10218563,Dungeon Defenders,222.0,Role-Playing,1,1
10218563,Rocket League,50.0,Sports,1,1
10218563,Pro Evolution Soccer 2014,28.0,Action,1,1
10218563,Mortal Kombat X,19.2,Fighting,1,1
10218563,Sleeping Dogs,17.9,Action,1,1
10218563,Tomb Raider,14.3,Action,1,1
10218563,DiRT 2,9.4,Racing,1,1
10218563,Darksiders II,8.5,Action,1,1
10218563,Titan Quest,1.2,Role-Playing,1,1
10218563,Just Cause 2,1.2,Action,1,1
10218563,Port Royale 3,0.3,Simulation,1,1
10218563,Supreme Commander 2,0.3,Strategy,1,1
165851692,F1 Race Stars,3.5,Racing,1,1
100719181,DC Universe Online,15.7,Role-Playing,1,1
100719181,Terraria,11.7,Action,1,1
100719181,Left 4 Dead 2,7.0,Shooter,1,1
10253354,NBA 2K13,70.0,Sports,1,1
10253354,Fallout 4,62.0,Role-Playing,1,1
10253354,F1 2015,58.0,Racing,1,1
10253354,Mafia II,53.0,Action,1,1
10253354,Grand Theft Auto V,49.0,Action,1,1
10253354,F1 2011,49.0,Racing,1,1
10253354,Max Payne 3,41.0,Shooter,1,1
10253354,Dead Island,37.0,Action,1,1
10253354,Crysis 2,33.0,Action,1,1
10253354,Left 4 Dead 2,33.0,Shooter,1,1
10253354,BioShock Infinite,29.0,Shooter,1,1
10253354,Far Cry 4,28.0,Shooter,1,1
10253354,Sleeping Dogs,22.0,Action,1,1
10253354,The Crew,17.4,Racing,1,1
10253354,Wasteland 2,14.9,Role-Playing,1,1
10253354,Dishonored,13.4,Action,1,1
10253354,Project CARS,13.1,Racing,1,1
10253354,Mafia,12.9,Action,1,1
10253354,Grand Theft Auto IV,12.8,Action,1,1
10253354,Alpha Protocol,7.6,Role-Playing,1,1
10253354,Railroad Tycoon 3,6.0,Strategy,1,1
10253354,Tropico 5,6.0,Simulation,1,1
10253354,F.E.A.R. 3,5.8,Shooter,1,1
10253354,Magicka,5.5,Role-Playing,1,1
10253354,Dying Light,5.3,Action,1,1
10253354,Euro Truck Simulator 2,5.0,Action,1,1
10253354,Spore,4.3,Strategy,1,1
10253354,The Testament of Sherlock Holmes,2.7,Adventure,1,1
10253354,Sniper Elite 3,2.6,Shooter,1,1
10253354,Take On Helicopters,2.0,Simulation,1,1
10253354,Tropico 4,1.5,Strategy,1,1
10253354,Tomb Raider,1.4,Action,1,1
10253354,The Evil Within,0.7,Action,1,1
10253354,Hearts of Iron III,0.3,Strategy,1,1
10253354,LEGO The Lord of the Rings,0.1,Action,1,0
10253354,Far Cry 3,0.1,Shooter,1,0
10253354,Alan Wake,0.1,Action,1,0
95037089,Grand Theft Auto V,65.0,Action,1,1
95037089,Fallout 4,50.0,Role-Playing,1,1
95037089,Mass Effect,9.0,Role-Playing,1,1
95037089,Test Drive Unlimited 2,0.5,Racing,1,1
45811573,Half-Life 2,1.6,Shooter,1,1
121865430,Left 4 Dead 2,4.1,Shooter,1,1
121865430,Magicka,2.8,Role-Playing,1,1
121865430,Trine 2,1.4,Platform,1,1
30519870,Left 4 Dead,814.0,Shooter,1,1
30519870,Left 4 Dead 2,635.0,Shooter,1,1
30519870,Half-Life 2,26.0,Shooter,1,1
30519870,Max Payne 3,10.2,Shooter,1,1
30519870,Just Cause 2,7.0,Action,1,1
30519870,Syberia,5.6,Action,1,1
30519870,Metro 2033,4.5,Shooter,1,1
30519870,The Longest Journey,4.4,Adventure,1,1
30519870,Portal,4.3,Puzzle,1,1
30519870,Grand Theft Auto IV,3.8,Action,1,1
30519870,Far Cry 3,3.8,Shooter,1,1
30519870,BioShock,2.4,Shooter,1,1
30519870,Supreme Commander 2,2.4,Strategy,1,1
30519870,Mafia,2.3,Action,1,1
30519870,Alan Wake,1.9,Action,1,1
30519870,Machinarium,1.4,Adventure,1,1
30519870,F.E.A.R. 3,1.3,Shooter,1,1
30519870,Mass Effect,0.6,Role-Playing,1,1
30519870,Borderlands,0.5,Shooter,1,1
30519870,Max Payne,0.4,Shooter,1,1
30519870,Alpha Protocol,0.3,Role-Playing,1,1
170201716,Left 4 Dead 2,88.0,Shooter,1,1
170201716,Might & Magic Heroes VI,71.0,Role-Playing,1,1
170201716,GRID 2,26.0,Racing,1,1
170201716,Defiance,3.2,Shooter,1,1
170201716,Portal 2,2.8,Shooter,1,1
64019582,Terraria,53.0,Action,1,1
64019582,Supreme Commander 2,47.0,Strategy,1,1
64019582,Guild Wars,1.1,Role-Playing,1,1
57912466,Football Manager 2010,38.0,Sports,1,1
125353580,Tomb Raider,126.0,Action,1,1
125353580,Lara Croft and the Temple of Osiris,12.8,Action,1,1
19668647,Left 4 Dead,71.0,Shooter,1,1
19668647,Left 4 Dead 2,1.9,Shooter,1,1
144845684,Grand Theft Auto V,28.0,Action,1,1
144845684,Impossible Creatures,1.6,Strategy,1,1
124776658,Left 4 Dead 2,3.5,Shooter,1,1
288709050,DC Universe Online,2.6,Role-Playing,1,1
185272838,RIFT,19.3,Role-Playing,1,1
92595907,Portal 2,5.5,Shooter,1,1
92595907,TERA,4.7,Role-Playing,1,1
92595907,Left 4 Dead 2,4.6,Shooter,1,1
92595907,GRID Autosport,3.9,Racing,1,1
92595907,Grand Theft Auto V,3.3,Action,1,1
39899978,Just Cause 2,4.8,Action,1,1
39899978,Dead Island,3.3,Action,1,1
39899978,Metro 2033,3.2,Shooter,1,1
39899978,Portal 2,1.6,Shooter,1,1
39899978,Portal,1.6,Puzzle,1,1
39899978,Grand Theft Auto IV,1.4,Action,1,1
39899978,Left 4 Dead 2,0.4,Shooter,1,1
81439192,EVE Online,114.0,Role-Playing,1,1
81439192,Tomb Raider,31.0,Action,1,1
81439192,BioShock,21.0,Shooter,1,1
81439192,BioShock Infinite,10.0,Shooter,1,1
81439192,Dead Space,9.5,Action,1,1
81439192,Portal 2,6.9,Shooter,1,1
81439192,Machinarium,6.0,Adventure,1,1
81439192,Botanicula,5.5,Adventure,1,1
81439192,Dishonored,4.1,Action,1,1
81439192,Trine,1.5,Action,1,1
81439192,Terraria,1.1,Action,1,1
81439192,BioShock 2,0.9,Shooter,1,1
81439192,Alpha Protocol,0.4,Role-Playing,1,1
35388317,Half-Life 2,10.3,Shooter,1,1
129925351,Terraria,141.0,Action,1,1
43936108,Left 4 Dead 2,6.1,Shooter,1,1
43936108,Left 4 Dead,2.7,Shooter,1,1
43936108,Saints Row 2,2.5,Action,1,1
43936108,Grand Theft Auto IV,1.9,Action,1,1
43936108,Crysis,0.2,Shooter,1,1
170911456,Portal 2,14.0,Shooter,1,1
110843185,Left 4 Dead 2,3.7,Shooter,1,1
110546460,Football Manager 2016,127.0,Simulation,1,1
110546460,Left 4 Dead 2,32.0,Shooter,1,1
110546460,Terraria,21.0,Action,1,1
110546460,Portal 2,5.8,Shooter,1,1
110546460,TERA,0.1,Role-Playing,1,0
257449387,Borderlands 2,4.0,Shooter,1,1
69942754,Mafia II,112.0,Action,1,1
69942754,Left 4 Dead 2,98.0,Shooter,1,1
172381385,BioShock Infinite,22.0,Shooter,1,1
83090686,Terraria,826.0,Action,1,1
83090686,Bejeweled 3,67.0,Puzzle,1,1
83090686,Left 4 Dead 2,30.0,Shooter,1,1
83090686,Portal 2,20.0,Shooter,1,1
83090686,Half-Life 2,1.5,Shooter,1,1
167901416,Terraria,68.0,Action,1,1
167901416,Left 4 Dead 2,37.0,Shooter,1,1
101339059,Company of Heroes,3.4,Strategy,1,1
101339059,Dungeon Defenders,1.1,Role-Playing,1,1
101339059,Magicka,1.1,Role-Playing,1,1
101339059,Dangerous Waters,0.5,Simulation,1,1
101339059,Darksiders,0.5,Action,1,1
11149819,Borderlands 2,271.0,Shooter,1,1
11149819,Pillars of Eternity,237.0,Role-Playing,1,1
11149819,Torchlight,106.0,Role-Playing,1,1
11149819,Dying Light,67.0,Action,1,1
11149819,Dead Island,66.0,Action,1,1
11149819,Left 4 Dead,52.0,Shooter,1,1
11149819,Magicka,39.0,Role-Playing,1,1
11149819,Spintires,32.0,Adventure,1,1
11149819,Tomb Raider,32.0,Action,1,1
11149819,Left 4 Dead 2,31.0,Shooter,1,1
11149819,Alan Wake,29.0,Action,1,1
11149819,Grand Theft Auto V,27.0,Action,1,1
11149819,Mafia II,25.0,Action,1,1
11149819,BioShock Infinite,24.0,Shooter,1,1
11149819,Crysis,14.0,Shooter,1,1
11149819,DiRT 2,10.1,Racing,1,1
11149819,Rocket League,9.5,Sports,1,1
11149819,Far Cry 2,9.5,Action,1,1
11149819,Darksiders,9.1,Action,1,1
11149819,Metro 2033,8.6,Shooter,1,1
11149819,Just Cause 2,7.8,Action,1,1
11149819,BioShock 2,7.1,Shooter,1,1
11149819,Portal 2,6.6,Shooter,1,1
11149819,The Secret World,6.0,Role-Playing,1,1
11149819,Grand Theft Auto IV,6.0,Action,1,1
11149819,Botanicula,4.2,Adventure,1,1
11149819,GRID,3.4,Racing,1,1
11149819,Far Cry 3,2.4,Shooter,1,1
11149819,The Whispered World,1.8,Adventure,1,1
11149819,Worms Reloaded,1.3,Strategy,1,1
11149819,Portal,1.1,Puzzle,1,1
11149819,Trine,1.0,Action,1,1
11149819,Trine 2,0.6,Platform,1,1
11149819,Greed Corp,0.3,Strategy,1,1
11149819,Terraria,0.2,Action,1,1
11149819,The Void,0.2,Adventure,1,1
61031710,Homefront,14.6,Shooter,1,1
302482376,Euro Truck Simulator 2,9.3,Action,1,1
75155353,NBA 2K16,78.0,Sports,1,1
75155353,Evolve,4.4,Shooter,1,1
75155353,BioShock,0.3,Shooter,1,1
75155353,NBA 2K11,0.2,Action,1,1
60744461,Metro 2033,61.0,Shooter,1,1
60744461,F.E.A.R. 3,16.9,Shooter,1,1
60744461,Dungeon Siege III,3.8,Role-Playing,1,1
201169447,The Secret World,6.3,Role-Playing,1,1
91883012,Hospital Tycoon,0.6,Strategy,1,1
122658341,Terraria,12.3,Action,1,1
122658341,Magicka,1.3,Role-Playing,1,1
31817706,Football Manager 2013,407.0,Sports,1,1
31817706,Football Manager 2015,24.0,Simulation,1,1
50700418,Ori and the Blind Forest,15.0,Platform,1,1
50700418,Mortal Kombat X,11.1,Fighting,1,1
50700418,Portal,7.5,Puzzle,1,1
50700418,Split/Second,7.4,Racing,1,1
50700418,Portal 2,6.8,Shooter,1,1
50700418,Dead Space,3.2,Action,1,1
50700418,Dead Space 2,1.4,Shooter,1,1
176223416,Euro Truck Simulator 2,621.0,Action,1,1
215208719,Rocket League,92.0,Sports,1,1
215208719,GRID,11.7,Racing,1,1
215208719,Portal,1.6,Puzzle,1,1
215208719,Just Cause 2,0.3,Action,1,1
99520124,Dungeon Siege III,0.2,Role-Playing,1,1
164318687,TERA,0.3,Role-Playing,1,1
184987886,Borderlands 2,36.0,Shooter,1,1
184987886,Defiance,16.8,Shooter,1,1
32126281,Grand Theft Auto V,207.0,Action,1,1
32126281,Fallout 4,127.0,Role-Playing,1,1
32126281,Far Cry 3,56.0,Shooter,1,1
32126281,Just Cause 2,37.0,Action,1,1
32126281,Company of Heroes 2,29.0,Strategy,1,1
32126281,Rocket League,27.0,Sports,1,1
32126281,The Binding of Isaac,17.4,Action,1,1
32126281,Grand Theft Auto IV,12.7,Action,1,1
32126281,Magicka,11.8,Role-Playing,1,1
32126281,Men of War,3.7,Strategy,1,1
32126281,Half-Life 2,3.6,Shooter,1,1
32126281,Anno 2070,2.5,Strategy,1,1
32126281,Portal,1.8,Puzzle,1,1
32126281,Sniper Elite 3,1.5,Shooter,1,1
32126281,Terraria,0.3,Action,1,1
27169419,Left 4 Dead 2,220.0,Shooter,1,1
27169419,Supreme Commander 2,190.0,Strategy,1,1
27169419,Left 4 Dead,86.0,Shooter,1,1
27169419,Portal 2,17.9,Shooter,1,1
27169419,World of Goo,4.5,Puzzle,1,1
27169419,Dead Island,3.5,Action,1,1
27169419,Just Cause 2,2.3,Action,1,1
27169419,Portal,0.8,Puzzle,1,1
27169419,Machinarium,0.4,Adventure,1,1
27169419,Sonic Generations,0.3,Platform,1,1
208798336,Just Cause 2,0.1,Action,1,0
207718097,Grand Theft Auto V,140.0,Action,1,1
207718097,Rocket League,30.0,Sports,1,1
96556535,Left 4 Dead 2,13.5,Shooter,1,1
96556535,Grand Theft Auto IV,6.1,Action,1,1
96556535,RIFT,3.7,Role-Playing,1,1
116966965,Football Manager 2013,17.1,Sports,1,1
121248758,Football Manager 2013,570.0,Sports,1,1
159835968,Left 4 Dead 2,10.5,Shooter,1,1
48175931,TERA,76.0,Role-Playing,1,1
48175931,Left 4 Dead 2,7.1,Shooter,1,1
48175931,Defiance,1.8,Shooter,1,1
68418219,Torchlight,22.0,Role-Playing,1,1
221961243,APB Reloaded,1.7,Role-Playing,1,1
134322141,Company of Heroes 2,131.0,Strategy,1,1
134322141,Left 4 Dead 2,56.0,Shooter,1,1
134322141,Company of Heroes,24.0,Strategy,1,1
134322141,Portal 2,7.0,Shooter,1,1
134322141,BioShock Infinite,6.9,Shooter,1,1
134322141,Terraria,4.9,Action,1,1
134322141,Homefront,4.9,Shooter,1,1
134322141,BioShock,4.1,Shooter,1,1
134322141,Portal,1.4,Puzzle,1,1
134322141,Dead Island,1.1,Action,1,1
134322141,Supreme Commander 2,0.8,Strategy,1,1
134322141,Blitzkrieg 2 Anthology,0.8,Strategy,1,1
134322141,The Binding of Isaac,0.6,Action,1,1
134322141,Grand Theft Auto IV,0.2,Action,1,1
171611544,Borderlands 2,69.0,Shooter,1,1
110478743,Terraria,49.0,Action,1,1
110478743,Dishonored,18.0,Action,1,1
110478743,Borderlands 2,11.1,Shooter,1,1
110478743,Dungeon Defenders,4.5,Role-Playing,1,1
110478743,Dead Space,3.6,Action,1,1
110478743,DC Universe Online,1.5,Role-Playing,1,1
110478743,Grand Theft Auto IV,1.5,Action,1,1
66725148,Overlord II,0.6,Action,1,1
287713950,Stronghold Kingdoms,0.1,Strategy,1,0
62514874,Saints Row 2,9.3,Action,1,1
99200665,Football Manager 2012,265.0,Sports,1,1
99200665,Football Manager 2013,8.1,Sports,1,1
172901122,LEGO Jurassic World,14.7,Action,1,1
182229935,Stronghold Kingdoms,0.4,Strategy,1,1
182229935,Star Trek Online,0.2,Role-Playing,1,1
297620161,APB Reloaded,2.2,Role-Playing,1,1
